Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV 1_280		Cond		Conc B		Injection		Run Log		Fraction		UV 1_280_CUT_TEMP@100,BASEM		UV 2_350	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU	ml	mAU
7.323489	0.888346	14.649757	88.423576									7.326271	0.253784		
7.323988	0.888821	14.650757	88.423515									7.32677	0.253784		
7.324488	0.889287	14.651755	88.423431									7.32727	0.253784		
7.324987	0.889706	14.652754	88.423393									7.327769	0.253784		
7.325486	0.890013	14.653752	88.423424									7.328269	0.253784		
7.325986	0.890316	14.654752	88.423325									7.328768	0.253784		
7.326485	0.890623	14.65575	88.423302									7.329267	0.253784		
7.326984	0.890929	14.656749	88.423378									7.329766	0.253784		
7.327484	0.891249	14.657748	88.423393									7.330266	0.253784		
7.327983	0.891616	14.658747	88.423332									7.330765	0.253784		
7.328483	0.891988	14.659745	88.423218									7.331264	0.253784		
7.328982	0.892362	14.660744	88.423035									7.331764	0.253784		
7.329481	0.892734	14.661743	88.423012									7.332263	0.253784		
7.329981	0.893109	14.662742	88.422935									7.332763	0.253784		
7.33048	0.893226	14.66374	88.422874									7.333262	0.253784		
7.330979	0.893151	14.664739	88.423119									7.333761	0.253784		
7.331479	0.893061	14.665738	88.42318									7.334261	0.253784		
7.331978	0.892968	14.666737	88.423035									7.33476	0.253784		
7.332478	0.892878	14.667735	88.422966									7.335259	0.253784		
7.332977	0.892764	14.668734	88.422897									7.335759	0.253784		
7.333476	0.892362	14.669733	88.422882									7.336258	0.254513		
7.333976	0.89193	14.670732	88.422707									7.336758	0.255241		
7.334475	0.891499	14.67173	88.422569									7.337257	0.25597		
7.334974	0.891074	14.672729	88.42276									7.337757	0.256699		
7.335474	0.890644	14.673728	88.422882									7.338256	0.257428		
7.335973	0.890678	14.674726	88.42289									7.338755	0.258157		
7.336473	0.890894	14.675725	88.422874									7.339254	0.258886		
7.336972	0.891117	14.676723	88.42292									7.339754	0.259615		
7.337471	0.891343	14.677723	88.423019									7.340253	0.260343		
7.337971	0.891569	14.678721	88.422882									7.340753	0.261072		
7.33847	0.891636	14.67972	88.423004									7.341252	0.261072		
7.338969	0.89143	14.680718	88.423103									7.341752	0.261072		
7.339468	0.891203	14.681718	88.423187									7.342251	0.261072		
7.339968	0.890976	14.682716	88.423332									7.34275	0.261072		
7.340467	0.890746	14.683715	88.423515									7.343249	0.261072		
7.340967	0.89052	14.684713	88.423859									7.343749	0.261072		
7.341466	0.890457	14.685713	88.424034									7.344248	0.261072		
7.341966	0.890499	14.686711	88.42411									7.344748	0.261072		
7.342465	0.890547	14.68771	88.424179									7.345247	0.261072		
7.342964	0.890596	14.688708	88.424164									7.345747	0.261072		
7.343464	0.890645	14.689708	88.424133									7.346246	0.261072		
7.343963	0.890692	14.690706	88.42437									7.346745	0.261072		
7.344462	0.8908	14.691705	88.424644									7.347244	0.261072		
7.344962	0.890961	14.692703	88.424675									7.347744	0.261072		
7.345461	0.89112	14.693703	88.424477									7.348243	0.261072		
7.345961	0.891285	14.694701	88.424347									7.348742	0.261072		
7.34646	0.891447	14.6957	88.424538									7.349242	0.261072		
7.346959	0.891661	14.696699	88.424728									7.349741	0.261072		
7.347459	0.89193	14.697698	88.424995									7.350241	0.261072		
7.347958	0.892206	14.698696	88.424637									7.35074	0.261072		
7.348457	0.892482	14.699695	88.424446									7.351239	0.261072		
7.348957	0.892757	14.700694	88.424721									7.351739	0.261072		
7.349456	0.893035	14.701693	88.424591									7.352238	0.261072		
7.349956	0.892855	14.702691	88.424263									7.352737	0.261072		
7.350455	0.892565	14.70369	88.424255									7.353237	0.261072		
7.350954	0.892267	14.704689	88.424332									7.353736	0.261072		
7.351454	0.891972	14.705688	88.4245									7.354236	0.261072		
7.351953	0.891675	14.706686	88.424461									7.354735	0.261072		
7.352452	0.891647	14.707685	88.424492									7.355235	0.261072		
7.352952	0.891949	14.708684	88.424477									7.355734	0.261072		
7.353451	0.892283	14.709682	88.424477									7.356233	0.261072		
7.353951	0.892614	14.710681	88.424637									7.356732	0.261072		
7.35445	0.892943	14.711679	88.424805									7.357232	0.261072		
7.354949	0.893276	14.712679	88.424698									7.357731	0.261072		
7.355449	0.89338	14.713677	88.424553									7.358231	0.261072		
7.355948	0.893372	14.714676	88.424484									7.35873	0.261072		
7.356447	0.893354	14.715674	88.424408									7.35923	0.261072		
7.356946	0.893337	14.716674	88.424377									7.359729	0.261072		
7.357446	0.893319	14.717672	88.424149									7.360228	0.261072		
7.357945	0.893333	14.718671	88.423935									7.360727	0.261072		
7.358445	0.893675	14.719669	88.423889									7.361227	0.261707		
7.358944	0.894037	14.720669	88.423943									7.361726	0.262342		
7.359444	0.894385	14.721667	88.424248									7.362226	0.262977		
7.359943	0.894733	14.722666	88.42424									7.362725	0.263612		
7.360442	0.895091	14.723664	88.423782									7.363225	0.264247		
7.360942	0.895403	14.724664	88.42337									7.363724	0.264882		
7.361441	0.895619	14.725662	88.423225									7.364223	0.265517		
7.36194	0.895814	14.726661	88.423401									7.364722	0.266152		
7.36244	0.896008	14.727659	88.423126									7.365222	0.266787		
7.362939	0.896204	14.728659	88.423042									7.365721	0.267422		
7.363439	0.896398	14.729657	88.423126									7.36622	0.267422		
7.363938	0.896498	14.730656	88.423576									7.36672	0.267422		
7.364437	0.896586	14.731654	88.423592									7.367219	0.267422		
7.364937	0.896677	14.732654	88.423668									7.367719	0.267422		
7.365436	0.896768	14.733652	88.423737									7.368218	0.267422		
7.365935	0.896859	14.734651	88.423645									7.368717	0.267422		
7.366435	0.896924	14.73565	88.423485									7.369217	0.267422		
7.366934	0.896854	14.736649	88.423225									7.369716	0.267422		
7.367434	0.896683	14.737647	88.422997									7.370215	0.267422		
7.367933	0.896496	14.738646	88.422997									7.370715	0.267422		
7.368432	0.896307	14.739645	88.422974									7.371214	0.267422		
7.368932	0.896119	14.740644	88.422928									7.371714	0.267422		
7.369431	0.895921	14.741642	88.422729									7.372213	0.267422		
7.36993	0.896098	14.74264	88.422783									7.372713	0.267422		
7.37043	0.89638	14.74364	88.422775									7.373212	0.267422		
7.370929	0.896661	14.744638	88.422676									7.373711	0.267422		
7.371428	0.896943	14.745637	88.422867									7.37421	0.267422		
7.371928	0.897225	14.746635	88.423065									7.37471	0.267422		
7.372427	0.897356	14.747635	88.422997									7.375209	0.267422		
7.372927	0.897384	14.748633	88.423111									7.375709	0.267422		
7.373426	0.897394	14.749632	88.423225									7.376208	0.267422		
7.373925	0.897404	14.75063	88.42308									7.376708	0.267422		
7.374424	0.897414	14.75163	88.422997									7.377207	0.267422		
7.374924	0.897775	14.752628	88.422935									7.377706	0.267422		
7.375423	0.898394	14.753627	88.422852									7.378205	0.267422		
7.375923	0.899049	14.754625	88.422836									7.378705	0.267422		
7.376422	0.899707	14.755625	88.422729									7.379204	0.267422		
7.376922	0.900367	14.756623	88.422638									7.379704	0.267422		
7.377421	0.900798	14.757622	88.422798									7.380203	0.267422		
7.37792	0.900712	14.75862	88.422813									7.380702	0.267422		
7.378419	0.900477	14.75962	88.422684									7.381202	0.267975		
7.378919	0.900235	14.760618	88.422523									7.381701	0.268529		
7.379418	0.89999	14.761617	88.422508									7.3822	0.269082		
7.379918	0.899747	14.762615	88.422279									7.3827	0.269635		
7.380417	0.899602	14.763615	88.422066									7.383199	0.270189		
7.380917	0.899494	14.764613	88.421989									7.383698	0.270742		
7.381416	0.899389	14.765612	88.421944									7.384198	0.271296		
7.381915	0.899284	14.76661	88.421814									7.384697	0.271849		
7.382415	0.899179	14.76761	88.421669									7.385197	0.272402		
7.382914	0.899081	14.768608	88.421448									7.385696	0.272956		
7.383413	0.898909	14.769607	88.421661									7.386195	0.272956		
7.383913	0.898715	14.770606	88.421623									7.386695	0.272956		
7.384412	0.898523	14.771605	88.421654									7.387194	0.272956		
7.384912	0.898331	14.772603	88.421501									7.387693	0.272956		
7.385411	0.898138	14.773602	88.42083									7.388193	0.272956		
7.38591	0.897936	14.774601	88.420876									7.388692	0.272956		
7.38641	0.897677	14.775599	88.420876									7.389192	0.272956		
7.386909	0.897401	14.776598	88.42067									7.389691	0.272956		
7.387408	0.897125	14.777596	88.420731									7.39019	0.272956		
7.387908	0.896852	14.778596	88.420547									7.39069	0.272956		
7.388407	0.896577	14.779594	88.420288									7.391189	0.272956		
7.388906	0.896265	14.780593	88.420158									7.391688	0.272956		
7.389406	0.895896	14.781591	88.420021									7.392188	0.272956		
7.389905	0.895514	14.782591	88.419945									7.392687	0.272956		
7.390405	0.895132	14.783589	88.419518									7.393187	0.272956		
7.390904	0.894749	14.784588	88.41938									7.393686	0.272956		
7.391403	0.89436	14.785586	88.419411									7.394186	0.272956		
7.391902	0.893974	14.786586	88.41954									7.394685	0.272956		
7.392402	0.893658	14.787584	88.419701									7.395184	0.272956		
7.392901	0.893357	14.788583	88.419647									7.395683	0.272956		
7.393401	0.893058	14.789581	88.419365									7.396183	0.272956		
7.3939	0.892759	14.790581	88.419418									7.396682	0.272956		
7.3944	0.892671	14.791579	88.419418									7.397182	0.272956		
7.394899	0.892339	14.792578	88.419632									7.397681	0.272956		
7.395398	0.891923	14.793576	88.419853									7.39818	0.272956		
7.395897	0.891508	14.794576	88.419678									7.39868	0.272956		
7.396397	0.891089	14.795574	88.419907									7.399179	0.272956		
7.396896	0.890631	14.796573	88.420273									7.399678	0.272956		
7.397396	0.890244	14.797571	88.42041									7.400178	0.272956		
7.397895	0.889943	14.798571	88.420723									7.400677	0.272956		
7.398395	0.889661	14.799569	88.421021									7.401176	0.272956		
7.398894	0.889381	14.800568	88.420792									7.401676	0.272956		
7.399393	0.889099	14.801566	88.420662									7.402175	0.272956		
7.399893	0.888759	14.802566	88.420898									7.402675	0.272956		
7.400392	0.888277	14.803564	88.421005									7.403174	0.272956		
7.400891	0.887765	14.804563	88.420891									7.403673	0.272956		
7.401391	0.887252	14.805561	88.420509									7.404173	0.272956		
7.40189	0.886733	14.806561	88.419952									7.404672	0.272956		
7.40239	0.886096	14.807559	88.419327									7.405171	0.272956		
7.402889	0.885471	14.808558	88.419228									7.405671	0.272956		
7.403388	0.884883	14.809557	88.418785									7.40617	0.272956		
7.403888	0.884301	14.810555	88.418709									7.40667	0.272956		
7.404387	0.883719	14.811554	88.418541									7.407169	0.272956		
7.404886	0.883176	14.812552	88.418617									7.407668	0.272956		
7.405385	0.883044	14.813552	88.418724									7.408168	0.272956		
7.405885	0.883036	14.81455	88.418655									7.408667	0.272956		
7.406384	0.883032	14.815549	88.418808									7.409166	0.272956		
7.406884	0.883028	14.816547	88.418541									7.409666	0.272956		
7.407383	0.883023	14.817547	88.418785									7.410165	0.272956		
7.407883	0.882926	14.818545	88.418625									7.410665	0.272956		
7.408382	0.882846	14.819544	88.418694									7.411164	0.272956		
7.408881	0.882779	14.820542	88.418678									7.411664	0.272956		
7.40938	0.882712	14.821542	88.418877									7.412163	0.272956		
7.40988	0.882644	14.82254	88.418953									7.412662	0.272956		
7.410379	0.882577	14.823539	88.418655									7.413161	0.272956		
7.410879	0.882609	14.824537	88.418404									7.413661	0.272956		
7.411378	0.882799	14.825537	88.418289									7.41416	0.272956		
7.411878	0.883025	14.826535	88.418396									7.41466	0.272956		
7.412377	0.88325	14.827534	88.418266									7.415159	0.272956		
7.412876	0.883465	14.828532	88.418732									7.415658	0.272956		
7.413375	0.883718	14.829532	88.419037									7.416158	0.272956		
7.413875	0.884171	14.83053	88.418648									7.416657	0.272956		
7.414374	0.884747	14.831529	88.418411									7.417156	0.272956		
7.414874	0.885345	14.832527	88.418243									7.417656	0.272956		
7.415373	0.885941	14.833527	88.418633									7.418155	0.272956		
7.415873	0.886537	14.834525	88.418839									7.418654	0.272956		
7.416372	0.886947	14.835524	88.418488									7.419154	0.272956		
7.416871	0.88729	14.836522	88.418182									7.419653	0.272956		
7.417371	0.887649	14.837522	88.418175									7.420153	0.272956		
7.41787	0.888006	14.83852	88.418015									7.420652	0.272956		
7.418369	0.888365	14.839519	88.417892									7.421151	0.273919		
7.418869	0.888723	14.840517	88.41761									7.421651	0.274883		
7.419368	0.888831	14.841516	88.417351									7.42215	0.275846		
7.419868	0.8887	14.842515	88.417419									7.422649	0.27681		
7.420367	0.888513	14.843513	88.417526									7.423149	0.277773		
7.420866	0.888327	14.844512	88.417625									7.423648	0.278737		
7.421366	0.888139	14.845511	88.417648									7.424148	0.2797		
7.421865	0.888044	14.84651	88.417648									7.424647	0.280664		
7.422364	0.888275	14.847508	88.417877									7.425146	0.281627		
7.422863	0.888652	14.848508	88.417816									7.425646	0.282591		
7.423363	0.88903	14.849506	88.418015									7.426145	0.282591		
7.423862	0.88941	14.850505	88.418167									7.426644	0.282591		
7.424362	0.889788	14.851503	88.418823									7.427144	0.282591		
7.424861	0.890146	14.852503	88.418732									7.427643	0.282591		
7.425361	0.890431	14.853501	88.418541									7.428143	0.282591		
7.42586	0.890666	14.8545	88.418427									7.428642	0.282591		
7.426359	0.890892	14.855498	88.418449									7.429142	0.282591		
7.426858	0.891118	14.856498	88.418304									7.429641	0.282591		
7.427358	0.891447	14.857496	88.417847									7.43014	0.282591		
7.427857	0.891813	14.858495	88.41803									7.430639	0.282591		
7.428357	0.891995	14.859493	88.417953									7.431139	0.282591		
7.428856	0.892084	14.860493	88.418167									7.431638	0.282591		
7.429356	0.892174	14.861491	88.418449									7.432137	0.282591		
7.429855	0.892229	14.86249	88.418594									7.432637	0.282591		
7.430354	0.89195	14.863488	88.41832									7.433136	0.282591		
7.430853	0.891774	14.864488	88.418175									7.433636	0.282591		
7.431353	0.891774	14.865486	88.418037									7.434135	0.282591		
7.431852	0.891789	14.866485	88.418114									7.434634	0.282591		
7.432352	0.891805	14.867483	88.418076									7.435134	0.282591		
7.432851	0.891898	14.868483	88.418045									7.435633	0.282591		
7.433351	0.891908	14.869481	88.417885									7.436132	0.282591		
7.43385	0.891676	14.87048	88.417526									7.436632	0.282591		
7.434349	0.891348	14.871478	88.417793									7.437131	0.282591		
7.434848	0.891021	14.872478	88.41774									7.437631	0.282591		
7.435348	0.890693	14.873476	88.417831									7.43813	0.282591		
7.435847	0.890326	14.874475	88.417938									7.438629	0.282591		
7.436347	0.890085	14.875473	88.417984									7.439129	0.282591		
7.436846	0.889941	14.876472	88.417793									7.439628	0.282591		
7.437346	0.889805	14.877471	88.417603									7.440127	0.282591		
7.437845	0.889669	14.878469	88.417488									7.440627	0.282591		
7.438344	0.889497	14.879468	88.417572									7.441126	0.282591		
7.438844	0.889167	14.880467	88.417435									7.441626	0.282591		
7.439343	0.888773	14.881466	88.417442									7.442125	0.282591		
